ImageNumber,BorderedCellsWithProcesses_Number_Object_Number,BorderedCellsWithProcesses_Location_Center_X,BorderedCellsWithProcesses_Location_Center_Y
15,19,988.539145907473,643.078291814947
15,20,809.654761904762,648.96164021164
15,21,444.015655577299,647.082191780822
15,22,837.482078853047,658.862007168459
15,23,701.300998573466,663.226818830243
15,24,877.68345323741,661.074820143885
15,25,27.0389344262295,659.614754098361
15,26,270.005681818182,663.053977272727
15,27,264.112343966713,689.20665742025
15,28,543.231732776618,689.828810020877
15,29,964.761904761905,688.140056022409
15,30,862.456366237482,707.416309012876
15,31,989.63140311804,690.879732739421
15,32,1128.37443946188,701.390134529148
15,33,792.110236220472,699.470472440945
15,34,724.079881656805,702.526627218935
15,35,389.743902439024,711.614634146341
15,36,76.5258620689655,711.556034482759
15,37,307.062947067239,715.404864091559
15,38,515.46925566343,709.442286947141
15,39,94.1884057971014,717.053830227743
15,40,196.383399209486,719.193675889328
15,41,1342.67694805195,715.248376623377
15,42,112.586452762923,730.144385026738
15,43,946.195093457944,736.122663551402
15,44,725.459574468085,724.663829787234
15,45,443.07249466951,729.861407249467
15,46,30.4266886326194,727.042833607908
15,47,165.225475841874,738.383601756955
15,48,60.1939393939394,738.305050505051
15,49,1197.70754716981,743.352830188679
15,50,536.857307249712,745.360184119678
15,51,498.101,763.822
15,52,1115.01934398654,748.275862068965
15,53,90.6653771760155,754.077369439072
15,54,330.30081300813,745.355013550135
15,55,1381.51135005974,754.385902031063
15,56,918.246616541353,755.099248120301
15,57,638.894478527607,760.161963190184
15,58,377.134991119005,761.564831261101
15,59,983.0,757.667311411992
15,60,350.087365591398,760.069892473118
15,61,326.697947214076,761.988269794721
15,62,872.069503546099,768.360283687943
15,63,1253.70408163265,764.267346938776
15,64,398.125490196078,767.521568627451
15,65,274.682890855457,764.473451327434
15,66,769.01083032491,765.669675090253
15,67,187.701492537313,780.548258706468
15,68,298.116308470291,779.09987357775
15,69,50.3985815602837,772.357446808511
15,70,1235.27491961415,783.771704180064
15,71,1383.05640243902,778.698170731707
15,72,13.8838821490468,786.637781629116
15,73,140.646814404432,790.872576177285
15,74,919.001078748652,797.550161812298
15,75,970.693989071038,791.726775956284
15,76,218.593673965937,797.189781021898
15,77,646.488888888889,798.849382716049
15,78,72.847602739726,803.452054794521
15,79,43.231981981982,802.245495495495
15,80,379.295566502463,810.108374384236
15,81,616.003189792663,815.55023923445
15,82,464.909734513274,813.730973451327
15,83,1141.55863539446,817.820895522388
15,84,712.462406015038,808.864661654135
15,85,859.782363977486,822.322701688555
15,86,993.371158392435,823.562647754137
15,87,722.512087912088,829.037362637363
15,88,592.117216117216,832.831501831502
15,89,345.08282208589,838.328220858896
15,90,645.702380952381,837.659226190476
15,91,302.0,826.967488789238
15,92,462.68445475638,838.204176334107
15,93,1204.66666666667,838.718196457327
15,94,866.832512315271,845.87684729064
15,95,1011.31402439024,842.725609756098
15,96,1092.48619957537,848.876857749469
15,97,1228.49462365591,847.852150537634
15,98,701.299435028249,852.528248587571
15,99,1250.09891808346,851.218701700155
15,100,907.727078891258,865.773987206823
15,101,1123.78520625889,872.347083926031
15,102,635.820728291317,864.742296918767
15,103,1014.99353796446,874.933764135703
15,104,1207.07170542636,869.722868217054
15,105,877.167244367418,879.137781629116
15,106,1282.1417218543,872.645033112583
15,107,809.991694352159,877.264119601329
15,108,632.765163297045,887.653188180404
15,109,728.515673981191,891.551724137931
15,110,758.928421052632,913.513684210526
15,111,917.740310077519,913.56976744186
15,112,528.69031377899,945.592087312415
15,113,800.306293706294,939.451748251748
15,114,187.874504623514,971.077939233818
15,115,765.382978723404,1140.03829787234
15,116,393.346774193548,1166.01008064516
15,117,196.70709382151,1315.30892448513
15,118,248.973829201102,1344.22314049587
15,119,41.1955719557196,1379.00184501845
15,120,108.470319634703,1379.13926940639
15,121,22.8378378378378,1391.085995086
15,122,147.65935483871,1452.87870967742
15,123,108.569958847737,1505.90740740741
15,124,43.3337484433375,1505.36363636364
15,125,84.4915966386555,1580.06827731092
15,126,77.2862453531599,1788.33085501859
15,127,165.172106824926,1937.61721068249
16,1,1129.31442663379,914.775585696671
16,2,762.914609739827,916.046030687125
16,3,909.965690376569,923.223430962343
16,4,771.539419087137,951.878630705394
16,5,752.948571428571,1028.09771428571
16,6,259.732117812062,1054.41234221599
16,7,968.089353612167,1113.56527249683
16,8,815.324543610548,1106.31845841785
16,9,1056.6552828175,1115.79188900747
16,10,699.833482542525,1227.27931960609
16,11,735.084648493544,1234.84074605452
16,12,718.554896142433,1259.07121661721
17,1,53.8964803312629,319.07867494824
17,2,96.0434227330779,350.173690932312
17,3,345.678100263852,353.511873350924
17,4,113.420930232558,360.551162790698
17,5,138.33014354067,377.167464114833
17,6,118.71719038817,398.120147874307
17,7,307.281535648995,430.056672760512
17,8,196.379416282642,443.463901689708
17,9,327.080168776371,457.832630098453
17,10,299.908385093168,456.139751552795
17,11,244.134228187919,494.323639075317
17,12,45.054704595186,533.148796498906
17,13,20.0979228486647,565.905044510386
17,14,163.46790299572,597.747503566334
17,15,285.256868131868,622.598901098901
17,16,155.360515021459,628.680972818312
17,17,147.269811320755,676.1
17,18,213.625683060109,768.303278688525
17,19,1012.51225806452,805.667096774194
17,20,77.5133928571429,818.832589285714
17,21,1159.52762430939,815.720994475138
17,22,960.826433121019,817.869426751592
17,23,1058.58108108108,826.663851351351
17,24,502.866108786611,832.57880055788
17,25,144.491197183099,834.160211267606
17,26,786.057189542484,848.104575163399
17,27,1017.61009174312,849.800458715596
17,28,251.057575757576,849.622727272727
17,29,705.139650872818,854.678304239402
17,30,765.015659955257,853.946308724832
17,31,900.906914893617,859.204787234043
17,32,975.556935817805,861.947204968944
17,33,937.155688622754,872.520958083832
17,34,1145.12423124231,883.150061500615
17,35,948.057009345794,898.228037383178
17,36,1290.55857142857,885.811428571429
17,37,452.481418918919,883.391891891892
17,38,401.036866359447,888.347926267281
17,39,1166.42817294282,896.800557880056
17,40,376.900621118012,891.041407867495
17,41,1055.0536809816,892.412576687117
17,42,251.163599182004,896.496932515337
17,43,1004.35778175313,900.837209302326
17,44,1105.51724137931,905.275862068966
17,45,984.269911504425,902.256637168142
17,46,1381.89968321014,910.158394931362
17,47,639.176911544228,911.947526236882
17,48,1256.04606240713,898.466567607727
17,49,1278.82919254658,903.804347826087
17,50,1427.73908296943,924.275109170306
17,51,276.245098039216,909.696078431373
17,52,1228.26963657679,911.09613130129
17,53,904.897353648757,929.957497995188
17,54,123.534031413613,914.674083769634
17,55,378.949348769899,915.816208393632
17,56,464.461047254151,913.807151979566
17,57,793.588827838828,924.89652014652
17,58,1135.75204359673,910.523160762943
17,59,693.932692307692,910.237980769231
17,60,207.716176470588,926.507352941176
17,61,768.092566619916,925.970546984572
17,62,243.500768049155,926.680491551459
17,63,727.678200692042,930.519031141868
17,64,428.148148148148,932.198005698006
17,65,15.5563258232236,937.138648180243
17,66,516.384905660377,932.428301886792
17,67,985.830985915493,944.438102297998
17,68,1255.75045537341,937.91621129326
17,69,352.10405643739,935.142857142857
17,70,88.3453608247423,940.414948453608
17,71,376.390946502058,953.485596707819
17,72,472.433939393939,952.036363636364
17,73,45.5396825396825,945.912698412698
17,74,1072.40526315789,945.356140350877
17,75,447.154791154791,946.744471744472
17,76,1193.73175182482,950.220802919708
17,77,233.620209059233,947.073170731707
17,78,406.209543568465,950.236514522822
17,79,739.659340659341,949.876373626374
17,80,260.071865443425,954.746177370031
17,81,515.5,954.84
17,82,641.40629095675,957.27129750983
17,83,689.99243570348,959.420574886536
17,84,1102.33460559796,963.258269720102
17,85,712.372377622378,954.206293706294
17,86,136.40162601626,958.617886178862
17,87,607.095833333333,965.786111111111
17,88,786.208928571429,963.273214285714
17,89,1057.30562347188,965.022004889976
17,90,1330.40819672131,970.745901639344
17,91,1359.60446570973,956.296650717703
17,92,103.273486430063,966.774530271399
17,93,354.239436619718,971.239436619718
17,94,327.105121293801,964.591644204852
17,95,238.070754716981,971.525943396226
17,96,206.708989805375,973.114921223355
17,97,1032.64359214219,982.795135640786
17,98,414.186512118019,979.04320337197
17,99,540.399463806971,978.345844504021
17,100,969.348946135831,982.599531615925
17,101,17.4307228915663,982.263554216867
17,102,736.605786618445,981.802893309222
17,103,302.644908616188,973.238903394256
17,104,278.822616407982,983.277161862528
17,105,780.253822629969,983.262996941896
17,106,78.1704834605598,995.516539440204
17,107,250.280523255814,996.486918604651
17,108,504.016863406408,1001.63912310287
17,109,196.887573964497,996.005917159763
17,110,1000.6036036036,1001.54804804805
17,111,125.339694656489,1010.61832061069
17,112,727.404589371981,1012.78985507246
17,113,8.17816091954023,1006.87356321839
17,114,627.098159509202,1006.02249488753
17,115,363.334161490683,1026.06832298137
17,116,598.250564334086,1012.61173814898
17,117,274.992125984252,1014.14330708661
17,118,335.017412935323,1015.80845771144
17,119,300.556277056277,1025.18614718615
17,120,223.301759133965,1025.45196211096
17,121,388.542600896861,1018.03288490284
17,122,961.116607773852,1024.08303886926
17,123,910.682242990654,1024.22897196262
17,124,625.904008438819,1047.62658227848
17,125,655.126865671642,1030.21082089552
17,126,1023.21038251366,1042.34016393443
17,127,890.596618357488,1039.90579710145
17,128,1095.05400696864,1038.02090592335
17,129,343.375478927203,1042.41379310345
17,130,444.314207650273,1056.11475409836
17,131,229.522082018927,1075.20820189274
17,132,1063.45336225597,1071.47722342733
17,133,476.93665158371,1076.51583710407
17,134,203.2640625,1080.5265625
17,135,214.640378548896,1111.95583596215
17,136,318.781081081081,1130.05675675676
17,137,448.079620853081,1146.30426540284
17,138,109.33216168717,1161.27592267135
17,139,426.490099009901,1178.2904290429
17,140,440.069943289225,1201.69376181474
17,141,417.875216637782,1214.70537261698
17,142,332.326923076923,1357.0235042735
17,143,467.410216718266,1420.97213622291
17,144,295.942791762014,1473.05034324943
17,145,87.4562334217507,1512.6976127321
17,146,365.211764705882,1622.56470588235
17,147,198.588965517241,1628.48137931034
18,1,1346.47174447174,877.191646191646
18,2,1151.90760869565,886.951086956522
18,3,863.977491961415,908.606109324759
18,4,974.415741675076,909.102926337033
18,5,583.976047904192,936.733532934132
18,6,961.194405594406,980.048951048951
18,7,890.751229796205,1010.70344342937
18,8,851.046436285097,1002.94924406048
18,9,971.60153256705,1007.14687100894
18,10,1029.71016582552,990.692141312185
18,11,1117.39817232376,1012.94516971279
18,12,1046.68033854167,1035.11197916667
18,13,939.331589958159,1044.76359832636
18,14,903.844761904762,1049.97238095238
18,15,1055.91482226693,1069.26358148893
18,16,913.357723577236,1089.52549889135
18,17,1018.18619791667,1078.00651041667
18,18,883.366890380313,1121.42617449664
18,19,1163.30633284242,1122.88954344624
18,20,1136.60726072607,1138.04290429043
18,21,781.467843631778,1143.13366960908
18,22,1409.32244897959,1141.01224489796
18,23,1110.02405498282,1184.66580756014
18,24,1060.7994687915,1200.8406374502
18,25,993.847985347985,1202.10989010989
18,26,1071.92228335626,1427.32393397524
18,27,888.087006960557,1622.08004640371
18,28,1376.98498498498,1661.69469469469
19,1,1283.1856243053,258.432382363838
19,2,1216.51304347826,823.180434782609
19,3,445.246941896024,967.27370030581
19,4,631.98476821192,1003.43112582781
19,5,614.5875,1051.1875
19,6,817.84021071115,1073.24319578578
19,7,995.514471352628,1086.16184288246
19,8,780.212931034483,1085.98534482759
19,9,1025.40392561983,1149.90702479339
20,1,1167.68475452196,719.213178294574
20,2,1696.50708924103,767.892410341952
20,3,1650.49921752739,885.085289514867
20,4,1181.72804683342,870.32357637041
20,5,1586.0618336887,943.574271499645
20,6,1118.06721375537,945.273935130911
20,7,1515.47417840376,973.014084507042
20,8,1543.56818181818,977.431818181818
20,9,1542.10300429185,1032.45493562232
20,10,1516.41743725231,1071.99603698811
20,11,1494.78981481481,1108.72407407407
20,12,1490.4917617237,1151.79087452471
20,13,1471.63461538462,1187.53418803419
20,14,1446.79755671902,1228.15183246073
20,15,1264.47098214286,1264.66517857143
20,16,1394.27419354839,1298.21774193548
20,17,1311.35714285714,1428.49682539683
20,18,1272.25125628141,1507.15326633166
20,19,1039.08533916849,1515.14004376368
20,20,1073.26,1510.37272727273
20,21,1259.17942583732,1533.59090909091
20,22,1244.52732240437,1552.39071038251
20,23,1232.87319422151,1586.64686998395
20,24,1208.45956160242,1658.80574452003
21,1,1093.6947935368,21.45960502693
21,2,1158.18126272912,54.7749490835031
21,3,826.236252545825,872.276985743381
21,4,1533.54027261462,961.693928128872
21,5,721.15717415115,979.242059145674
21,6,1500.26315789474,993.02024291498
21,7,788.449201277955,1026.89520766773
21,8,522.109684947491,1016.75262543757
21,9,748.553077609277,1026.87957181088
21,10,683.699438202247,1026.01825842697
21,11,1418.9450726979,1030.13085621971
21,12,716.053571428571,1026.825
21,13,869.897513187641,1021.5418236624
21,14,572.684343434343,1029.73905723906
21,15,644.542976939203,1031.1998602376
21,16,841.641212121212,1038.43393939394
21,17,1364.07402597403,1041.43506493506
21,18,1047.00095602294,1035.91395793499
21,19,1259.77027027027,1041.5785472973
21,20,596.058906030855,1051.89621318373
21,21,1179.55269509252,1047.73451327434
21,22,1032.75023562677,1053.94533459001
21,23,514.5320056899,1055.78093883357
21,24,972.707202993452,1077.76239476146
21,25,930.397135416667,1062.80208333333
21,26,1273.64181091878,1067.44873501997
21,27,1328.3241954708,1071.26698450536
21,28,821.955251141552,1077.74063926941
21,29,855.48393194707,1073.88468809074
21,30,722.969774919614,1084.20257234727
21,31,491.664612676056,1085.92517605634
21,32,1424.91171171171,1072.80540540541
21,33,783.630890052356,1078.48298429319
21,34,337.816881258941,1079.75536480687
21,35,563.309566787004,1083.63267148014
21,36,648.276595744681,1085.36750483559
21,37,610.037190082645,1077.72933884298
21,38,401.651183172656,1093.63365468887
21,39,743.692722371968,1097.50134770889
21,40,775.610027855153,1099.5069637883
21,41,600.074249605055,1100.51974723539
21,42,1470.73436401968,1128.47364722417
21,43,378.649417852523,1128.3531694696
21,44,723.800237812128,1152.2485136742
21,45,734.942044257113,1235.18335089568
22,1,1017.92068965517,415.839655172414
22,2,1181.77164099841,413.922464152947
22,3,1316.98277276456,622.743232157506
22,4,1416.12938747419,766.523055746731
22,5,1293.15749318801,905.547138964578
22,6,1283.46753246753,943.970779220779
22,7,1333.67722772277,922.808910891089
22,8,1356.02521008403,946.747899159664
22,9,1176.59735973597,952.649339933993
22,10,1321.22222222222,969.681069958848
22,11,1290.02228047182,981.889908256881
22,12,1334.24561403509,1004.41073271414
22,13,1098.2773925104,1001.38280166436
22,14,1138.91961191961,1031.43312543313
22,15,1305.48696682464,1024.50118483412
22,16,1560.13036565978,1014.24324324324
22,17,1243.21951219512,1030.08647450111
22,18,1282.35701598579,1048.24511545293
22,19,1574.76796714579,1054.80390143737
22,20,1367.34724292101,1043.33383010432
22,21,1333.77384615385,1048.13384615385
22,22,1603.44575471698,1083.85731132075
22,23,1347.74,1081.23428571429
22,24,1314.77777777778,1076.01234567901
22,25,1254.02015677492,1088.67861142217
22,26,1180.71945919845,1080.08401738291
22,27,1306.15457875458,1107.02271062271
22,28,1006.77705827937,1131.47918593895
22,29,1264.94608341811,1128.78738555443
22,30,1144.18109090909,1129.00545454545
22,31,1731.87667560322,1172.45844504021
23,1,734.20652173913,850.866600790514
23,2,205.248780487805,894.933658536585
23,3,589.552083333333,880.905208333333
23,4,850.672637430513,895.137739345275
23,5,363.893467336683,902.932663316583
23,6,565.094794520548,906.423561643836
23,7,499.676886792453,895.595518867925
23,8,904.99457111835,909.85993485342
23,9,957.432615384615,913.992
23,10,788.14405360134,909.575376884422
23,11,833.135614702155,915.755386565272
23,12,1566.16431322208,912.09242618742
23,13,1015.87285223368,925.529209621993
23,14,1467.37414030261,929.195323246217
23,15,1168.01172136638,932.245144005358
23,16,1298.46666666667,933.912757201646
